F1,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
1429,690603,Brooklyn,40.67722,-73.95005,Entire home/apt,150,55,3,78,1.83,335
19126,16331234,Brooklyn,40.70581,-73.95004,Entire home/apt,100,55,3,84,2.32,342
26035,21932460,Brooklyn,40.6894,-73.99546,Entire home/apt,90,57,3,33,1.36,77
6933,5511036,Brooklyn,40.67687,-73.96242,Entire home/apt,99,58,3,83,1.48,323
31878,27538237,Brooklyn,40.67166,-73.94674,Entire home/apt,115,59,3,52,4.11,198
5336,4168812,Brooklyn,40.6805,-73.93775,Entire home/apt,115,59,3,139,2.22,238
22354,19401219,Brooklyn,40.69257,-73.94657,Entire home/apt,165,60,3,95,3.19,257
31916,27570074,Brooklyn,40.6626,-73.95598,Entire home/apt,195,60,3,52,3.41,271
3681,2478415,Brooklyn,40.68075,-74.00961,Entire home/apt,134,60,3,167,2.41,288
4260,3177702,Brooklyn,40.68291,-73.94613,Entire home/apt,155,60,3,50,0.75,347
9893,8102012,Brooklyn,40.70992,-73.96746,Entire home/apt,148,61,3,34,0.66,67
10120,8308683,Brooklyn,40.68537,-73.8775,Entire home/apt,65,61,3,173,3.36,304
14060,11905096,Brooklyn,40.63397,-73.9654,Entire home/apt,119,62,3,135,3.31,324
15732,13398348,Brooklyn,40.7157,-73.95983,Entire home/apt,165,65,3,114,2.74,148
17080,14296598,Brooklyn,40.71932,-73.95649,Entire home/apt,249,65,3,112,2.83,331
21484,18721341,Brooklyn,40.67574,-73.94722,Entire home/apt,90,68,3,86,2.86,0
6264,4813140,Brooklyn,40.69711,-73.93373,Entire home/apt,320,70,3,140,3.37,270
8034,6611652,Brooklyn,40.68779,-73.91407,Entire home/apt,375,74,3,53,1.1,228
8249,6761985,Brooklyn,40.71374,-73.9627,Entire home/apt,160,75,3,36,0.67,197
2152,1117516,Brooklyn,40.68798,-73.93903,Entire home/apt,95,75,3,232,2.91,327
7030,5627418,Brooklyn,40.68153,-73.93825,Entire home/apt,135,77,3,146,2.61,322
15519,13249656,Brooklyn,40.68063,-73.95015,Entire home/apt,140,82,3,143,3.37,1
17261,14503754,Brooklyn,40.6707,-73.94793,Entire home/apt,135,85,3,47,1.18,356
33052,28681181,Brooklyn,40.69394,-73.95183,Entire home/apt,100,86,3,40,2.73,223
14333,12209944,Brooklyn,40.68264,-73.94238,Entire home/apt,265,92,3,134,3.13,288
28577,23935141,Brooklyn,40.64866,-73.96986,Entire home/apt,175,94,3,69,3.53,248
31023,26735217,Brooklyn,40.63592,-73.95254,Entire home/apt,333,95,3,2,0.14,270
14382,12252993,Brooklyn,40.6733,-73.91235,Entire home/apt,89,95,3,99,2.27,339
5243,4089915,Brooklyn,40.7041,-73.92476,Entire home/apt,84,99,3,130,2.26,0
3022,1960358,Brooklyn,40.68528,-73.87819,Entire home/apt,70,100,3,241,3.47,273
2928,1897447,Brooklyn,40.68374,-73.98558,Entire home/apt,145,101,3,285,4.43,309
9125,7498271,Brooklyn,40.69593,-73.92057,Entire home/apt,172,102,3,153,3.05,284
21153,18424928,Brooklyn,40.66399,-73.98301,Entire home/apt,210,103,3,5,0.17,18
13859,11653081,Brooklyn,40.64841,-73.96969,Entire home/apt,150,103,3,142,3.33,248
23733,20459818,Brooklyn,40.6938,-73.94836,Entire home/apt,165,103,3,87,3.13,294
30530,26164046,Brooklyn,40.66741,-73.92974,Entire home/apt,300,104,3,41,2.32,286
25590,21710003,Brooklyn,40.72365,-73.95188,Entire home/apt,250,105,3,39,1.58,99
34956,30254229,Brooklyn,40.67339,-73.91415,Entire home/apt,149,108,3,54,4.63,179
33578,29184981,Brooklyn,40.67792,-73.9484,Entire home/apt,99,109,3,15,1.19,248
32104,27731269,Brooklyn,40.68387,-73.94162,Entire home/apt,150,118,3,61,3.91,252
7354,6013186,Brooklyn,40.68446,-73.93956,Entire home/apt,125,119,3,79,1.83,78
32539,28155197,Brooklyn,40.67737,-73.94034,Entire home/apt,115,119,3,53,3.74,233
11582,9529332,Brooklyn,40.69093,-73.97046,Entire home/apt,191,120,3,119,2.57,302
5940,4629211,Brooklyn,40.69087,-73.90917,Entire home/apt,122,121,3,53,0.88,251
2645,1644146,Brooklyn,40.68468,-73.99145,Entire home/apt,165,126,3,98,1.3,320
7694,6336738,Brooklyn,40.68351,-73.93224,Entire home/apt,125,127,3,99,1.88,241
12827,10246056,Brooklyn,40.7126,-73.94668,Entire home/apt,255,129,3,117,2.55,177
5264,4115327,Brooklyn,40.66617,-73.98627,Entire home/apt,158,135,3,98,1.58,0
6488,4968633,Brooklyn,40.68045,-73.93796,Entire home/apt,95,135,3,58,1.21,195
31363,27030230,Brooklyn,40.6726,-73.93992,Entire home/apt,135,135,3,36,2.43,309
2872,1851767,Brooklyn,40.69322,-73.94581,Entire home/apt,345,137,3,201,2.79,1
3081,2000576,Brooklyn,40.66952,-73.94377,Entire home/apt,150,137,3,165,2.26,192
12004,9777504,Brooklyn,40.71761,-73.95423,Entire home/apt,325,139,3,99,2.07,222
24655,21139995,Brooklyn,40.67834,-73.94899,Entire home/apt,105,139,3,8,0.31,338
29885,25371790,Brooklyn,40.67737,-74.00733,Entire home/apt,170,143,3,23,1.28,27
20106,17277132,Brooklyn,40.69343,-73.99611,Entire home/apt,100,146,3,3,0.15,0
10419,8594833,Brooklyn,40.67521,-74.01103,Entire home/apt,352,146,3,7,0.14,0
2566,1524562,Brooklyn,40.69399,-73.93135,Entire home/apt,89,149,3,99,1.38,258
2279,1232212,Brooklyn,40.71038,-73.96299,Entire home/apt,225,151,3,60,0.79,6
15997,13543171,Brooklyn,40.70707,-73.9528,Entire home/apt,250,152,3,9,0.23,312
10239,8423636,Brooklyn,40.67352,-73.95633,Entire home/apt,80,153,3,55,1.16,335
14854,12806016,Brooklyn,40.64159,-73.95985,Entire home/apt,175,154,3,108,2.49,182
26002,21914499,Brooklyn,40.68616,-73.94295,Entire home/apt,160,157,3,49,2.01,213
33344,28980678,Brooklyn,40.68193,-73.93569,Entire home/apt,150,160,3,20,1.45,337
27656,23010967,Brooklyn,40.67074,-73.94896,Entire home/apt,125,161,3,91,4.68,0
12841,10262473,Brooklyn,40.62296,-74.01483,Entire home/apt,69,162,3,37,0.82,95
31617,27308432,Brooklyn,40.67189,-73.95624,Entire home/apt,135,165,3,54,3.38,182
11392,9422573,Brooklyn,40.68041,-73.93612,Entire home/apt,100,168,3,95,1.95,142
18226,15561163,Brooklyn,40.68642,-73.92864,Entire home/apt,90,169,3,96,2.86,0
28499,23861367,Brooklyn,40.68469,-73.90761,Entire home/apt,69,170,3,87,4.19,178
7378,6040757,Brooklyn,40.67554,-73.96384,Entire home/apt,225,172,3,32,0.58,3
9990,8189121,Brooklyn,40.68326,-73.99327,Entire home/apt,115,172,3,28,0.54,285
3779,2590590,Brooklyn,40.6883,-73.95644,Entire home/apt,92,174,3,249,3.67,204
20990,18266400,Brooklyn,40.68356,-73.93921,Entire home/apt,147,180,3,88,2.81,38
27254,22587295,Brooklyn,40.68611,-73.98336,Entire home/apt,175,180,3,63,2.97,208
2037,1021491,Brooklyn,40.66974,-73.958,Entire home/apt,85,187,3,11,0.66,0
2168,1130680,Brooklyn,40.68767,-73.91261,Entire home/apt,100,187,3,328,4.1,142
31231,26893534,Brooklyn,40.70528,-73.934,Entire home/apt,250,187,3,7,0.47,154
12002,9776054,Brooklyn,40.68581,-73.94689,Entire home/apt,800,187,3,33,0.69,178
27425,22751906,Brooklyn,40.68117,-73.93537,Entire home/apt,105,187,3,52,2.4,186
34090,29656826,Brooklyn,40.71131,-73.94156,Entire home/apt,200,189,3,44,3.35,148
14401,12282543,Brooklyn,40.70528,-73.92938,Entire home/apt,183,191,3,18,0.41,357
19677,16726217,Brooklyn,40.67676,-73.94513,Entire home/apt,150,194,3,25,0.77,33
22360,19407214,Brooklyn,40.66929,-73.89079,Entire home/apt,133,195,3,86,2.92,244
2413,1354415,Brooklyn,40.67927,-73.94252,Entire home/apt,100,197,3,173,2.24,70
33189,28838673,Brooklyn,40.68523,-73.93833,Entire home/apt,290,197,3,68,4.7,140
35139,30374563,Brooklyn,40.7092,-73.9631,Entire home/apt,195,198,3,21,1.77,8
35555,30539307,Brooklyn,40.68294,-73.95451,Entire home/apt,150,198,3,41,3.46,95
15137,13033170,Brooklyn,40.71214,-73.94992,Entire home/apt,175,198,3,142,3.44,125
32889,28513774,Brooklyn,40.6757,-73.88925,Entire home/apt,175,198,3,45,3.58,317
32249,27891791,Brooklyn,40.6491,-73.92532,Entire home/apt,75,199,3,21,1.41,162
33838,29453598,Brooklyn,40.66935,-73.94133,Entire home/apt,119,199,3,32,2.38,177
8045,6619589,Brooklyn,40.64683,-73.95429,Entire home/apt,110,199,3,70,1.3,247
33096,28730581,Brooklyn,40.62165,-74.02336,Entire home/apt,245,200,3,38,2.66,261
34482,29942679,Brooklyn,40.65092,-73.9632,Entire home/apt,120,201,3,4,0.48,146
4277,3202590,Brooklyn,40.67138,-73.94949,Entire home/apt,225,202,3,89,1.34,0
5308,4137789,Brooklyn,40.65282,-73.97394,Entire home/apt,180,202,3,61,0.99,153
23479,20214413,Brooklyn,40.68606,-73.93861,Entire home/apt,100,203,3,62,2.21,0
25562,21694908,Brooklyn,40.67764,-73.94493,Entire home/apt,175,203,3,52,2.1,344
21510,18737594,Brooklyn,40.68499,-73.96524,Entire home/apt,675,204,3,4,0.26,0
9369,7692326,Brooklyn,40.66465,-73.95372,Entire home/apt,225,206,3,123,2.41,171
31154,26833963,Brooklyn,40.71193,-73.95956,Entire home/apt,200,207,3,45,3.23,127
31978,27622210,Brooklyn,40.71295,-73.94459,Entire home/apt,180,207,3,31,1.92,158
27209,22543433,Brooklyn,40.67191,-73.93411,Entire home/apt,350,208,3,8,0.42,155
24144,20760187,Brooklyn,40.68371,-73.9405,Entire home/apt,160,208,3,29,1.1,160
23079,19929279,Brooklyn,40.69539,-73.9666,Entire home/apt,300,209,3,81,2.95,116
31863,27527902,Brooklyn,40.6944,-73.9242,Entire home/apt,90,211,3,42,2.68,50
22262,19330743,Brooklyn,40.64076,-73.88298,Entire home/apt,90,211,3,55,1.89,159
24994,21332241,Brooklyn,40.68624,-73.9122,Entire home/apt,175,212,3,67,2.6,126
7405,6069703,Brooklyn,40.71462,-73.96309,Entire home/apt,179,213,3,51,0.91,49
28120,23523123,Brooklyn,40.67594,-73.89365,Entire home/apt,60,214,3,82,3.84,63
25518,21666679,Brooklyn,40.68559,-74.0011,Entire home/apt,130,214,3,8,0.32,142
19908,17010314,Brooklyn,40.70881,-73.9468,Entire home/apt,155,214,3,72,2.25,178
2806,1797025,Brooklyn,40.67204,-73.95147,Entire home/apt,107,216,3,159,2.14,107
11608,9546039,Brooklyn,40.70665,-73.93529,Entire home/apt,218,216,3,111,2.39,166
1874,887129,Brooklyn,40.71437,-73.96054,Entire home/apt,191,217,3,170,2.12,66
24402,20960203,Brooklyn,40.69563,-73.97051,Entire home/apt,200,217,3,71,2.71,131
18122,15469541,Brooklyn,40.68906,-73.93675,Entire home/apt,130,217,3,41,1.3,227
18457,15819665,Brooklyn,40.68442,-73.9083,Entire home/apt,99,218,3,139,3.75,141
33466,29095217,Brooklyn,40.63853,-73.94869,Entire home/apt,140,219,3,47,3.56,168
29081,24514490,Brooklyn,40.65871,-73.9789,Entire home/apt,125,220,3,23,1.27,42
27712,23061070,Brooklyn,40.64129,-73.91316,Entire home/apt,130,223,3,155,7,149
32881,28500619,Brooklyn,40.71859,-73.95202,Entire home/apt,375,223,3,38,2.61,215
8419,6912211,Brooklyn,40.68402,-73.95573,Entire home/apt,122,223,3,113,2.11,347
23672,20403568,Brooklyn,40.72642,-73.94574,Entire home/apt,130,224,3,61,2.16,72
26554,22173625,Brooklyn,40.6714,-73.87701,Entire home/apt,55,224,3,70,2.89,150
16354,13749474,Brooklyn,40.68574,-73.92975,Entire home/apt,118,225,3,38,3.37,55
33752,29357103,Brooklyn,40.67005,-73.88401,Entire home/apt,350,225,3,3,0.41,71
2307,1266411,Brooklyn,40.68445,-73.93785,Entire home/apt,181,226,3,165,3.1,240
13043,10525911,Brooklyn,40.71402,-73.94432,Entire home/apt,245,231,3,17,0.37,3
25077,21390251,Brooklyn,40.66933,-73.99158,Entire home/apt,125,231,3,89,3.46,133
20300,17515391,Brooklyn,40.66587,-73.98206,Entire home/apt,150,232,3,82,2.55,134
33486,29105563,Brooklyn,40.63905,-73.95046,Entire home/apt,120,234,3,29,2.19,162
20251,17463985,Brooklyn,40.68409,-73.94154,Entire home/apt,300,238,3,37,1.13,1
7945,6542603,Brooklyn,40.71839,-73.94329,Entire home/apt,175,238,3,10,0.18,6
15124,13020422,Brooklyn,40.71293,-73.9603,Entire home/apt,195,238,3,64,1.48,155
28184,23595420,Brooklyn,40.71068,-73.96035,Entire home/apt,378,239,3,17,0.84,128
27099,22449860,Brooklyn,40.6832,-73.9529,Entire home/apt,225,242,3,73,3.48,129
31384,27061623,Brooklyn,40.67738,-73.99723,Entire home/apt,150,242,3,28,1.68,154
18135,15480133,Brooklyn,40.71434,-73.96085,Entire home/apt,250,243,3,19,0.51,24
18308,15665152,Brooklyn,40.68134,-73.92226,Entire home/apt,120,245,3,131,3.5,4
34142,29698179,Brooklyn,40.67918,-73.97408,Entire home/apt,108,247,3,19,1.47,0
9290,7633154,Brooklyn,40.66307,-73.9834,Entire home/apt,195,247,3,92,1.75,0
10624,8796283,Brooklyn,40.68967,-73.93381,Entire home/apt,130,249,3,132,2.89,111
10714,8865499,Brooklyn,40.72216,-73.94255,Entire home/apt,129,253,3,99,2.01,0
30707,26355413,Brooklyn,40.7197,-73.95745,Entire home/apt,209,258,3,3,0.17,0
18593,15958841,Brooklyn,40.65766,-73.99919,Entire home/apt,95,258,3,89,2.5,108
21112,18386105,Brooklyn,40.68435,-73.94135,Entire home/apt,150,259,3,50,1.66,165
4527,3465604,Brooklyn,40.6857,-73.97088,Entire home/apt,375,260,3,7,0.11,0
2966,1928570,Brooklyn,40.71532,-73.94581,Entire home/apt,143,264,3,10,0.41,138
11127,9217837,Brooklyn,40.66249,-73.98704,Entire home/apt,150,265,3,35,0.71,0
33233,28891434,Brooklyn,40.67294,-73.93655,Entire home/apt,120,265,3,51,3.61,153
29868,25350452,Brooklyn,40.69566,-73.90687,Entire home/apt,95,266,3,23,1.32,2
29039,24453838,Brooklyn,40.71692,-73.94132,Entire home/apt,225,270,3,36,1.9,141
22288,19354239,Brooklyn,40.66891,-73.94605,Entire home/apt,150,272,3,29,0.98,97
4382,3303301,Brooklyn,40.68207,-73.94994,Entire home/apt,200,272,3,127,1.95,100
32920,28558474,Brooklyn,40.68803,-73.973,Entire home/apt,140,273,3,8,0.55,0
13615,11378564,Brooklyn,40.72555,-73.95323,Entire home/apt,176,274,3,147,3.8,80
27621,22980907,Brooklyn,40.64579,-73.97383,Entire home/apt,57,274,3,113,5.04,196
33604,29215351,Brooklyn,40.7075,-73.96576,Entire home/apt,96,275,3,37,2.73,0
20448,17680571,Brooklyn,40.69076,-73.95404,Entire home/apt,122,275,3,68,2.06,41
20652,17887871,Brooklyn,40.72158,-73.94578,Entire home/apt,175,276,3,87,2.75,6
24054,20696496,Brooklyn,40.68591,-73.9249,Entire home/apt,159,276,3,36,1.31,32
29291,24737425,Brooklyn,40.7116,-73.95137,Entire home/apt,225,282,3,32,1.76,77
17437,14741343,Brooklyn,40.65549,-73.96183,Entire home/apt,189,282,3,2,0.05,83
5731,4481474,Brooklyn,40.68339,-73.9422,Entire home/apt,135,282,3,20,0.33,86
34293,29828155,Brooklyn,40.62221,-73.90975,Entire home/apt,54,282,3,31,2.47,165
30409,26043558,Brooklyn,40.68681,-73.93344,Entire home/apt,173,283,3,34,1.92,159
34484,29943061,Brooklyn,40.67961,-73.92461,Entire home/apt,120,284,3,23,1.84,68
19042,16287863,Brooklyn,40.68164,-73.9779,Entire home/apt,125,285,3,22,0.62,0
33700,29306602,Brooklyn,40.6703,-73.93597,Entire home/apt,149,285,3,24,1.99,0
27136,22479006,Brooklyn,40.68853,-73.96943,Entire home/apt,260,286,3,54,2.8,71
25752,21786958,Brooklyn,40.6703,-73.94182,Entire home/apt,250,286,3,52,2.18,74
16528,13877683,Brooklyn,40.68082,-73.91128,Entire home/apt,99,286,3,162,3.95,79
28326,23703345,Brooklyn,40.6663,-73.87448,Entire home/apt,139,287,3,36,1.76,74
20968,18240963,Brooklyn,40.57609,-73.98605,Entire home/apt,107,287,3,75,2.37,176
15118,13018248,Brooklyn,40.70772,-73.95978,Entire home/apt,160,288,3,13,0.31,0
12538,10035920,Brooklyn,40.6698,-73.94992,Entire home/apt,175,288,3,83,1.74,47
4374,3293500,Brooklyn,40.68073,-73.90915,Entire home/apt,128,289,3,98,1.55,70
3629,2432622,Brooklyn,40.72545,-73.95405,Entire home/apt,200,290,3,3,0.05,3
1915,921585,Brooklyn,40.68336,-73.93648,Entire home/apt,280,291,3,71,0.87,323
32946,28583186,Brooklyn,40.6909,-73.92662,Entire home/apt,140,292,3,30,2.35,161
11980,9767424,Brooklyn,40.71602,-73.96248,Entire home/apt,130,292,3,95,1.99,285
18761,16100819,Brooklyn,40.71026,-73.94744,Entire home/apt,145,293,3,50,1.37,0
10929,9051437,Brooklyn,40.66588,-73.95677,Entire home/apt,140,293,3,68,1.37,76
31210,26874462,Brooklyn,40.6703,-73.98003,Entire home/apt,136,293,3,49,3.09,113
26015,21923996,Brooklyn,40.65028,-73.97771,Entire home/apt,165,294,3,57,2.33,40
17812,15122925,Brooklyn,40.61238,-73.99805,Entire home/apt,100,294,3,59,1.62,80
18395,15774003,Brooklyn,40.60396,-73.95761,Entire home/apt,146,294,3,113,3.1,85
27589,22951923,Brooklyn,40.68876,-73.95265,Entire home/apt,150,296,3,58,2.9,53
12868,10289124,Brooklyn,40.68507,-73.93888,Entire home/apt,99,296,3,103,2.28,64
30045,25559914,Brooklyn,40.70149,-73.99337,Entire home/apt,199,297,3,57,3.24,0
22019,19160504,Brooklyn,40.70533,-73.92778,Entire home/apt,65,297,3,92,3.05,58
5982,4651486,Brooklyn,40.655,-73.96109,Entire home/apt,125,297,3,64,2.27,77
15050,12966504,Brooklyn,40.71827,-73.95494,Entire home/apt,219,298,3,57,1.34,15
2540,1491991,Brooklyn,40.6747,-73.97947,Entire home/apt,190,299,3,17,0.26,19
13368,11011567,Brooklyn,40.68443,-74.00392,Entire home/apt,145,299,3,42,1.06,36
23288,20075554,Brooklyn,40.66888,-73.93638,Entire home/apt,199,299,3,5,0.29,72
11684,9594976,Brooklyn,40.68199,-73.95021,Entire home/apt,130,299,3,40,0.82,154
18326,15699850,Brooklyn,40.64008,-73.96579,Entire home/apt,180,300,3,5,0.13,0
29513,24965929,Brooklyn,40.69476,-73.97224,Entire home/apt,108,301,3,8,0.43,63
23285,20073959,Brooklyn,40.66966,-73.93719,Entire home/apt,99,302,3,48,1.73,69
7370,6029809,Brooklyn,40.68245,-73.91951,Entire home/apt,100,303,3,126,2.45,35
19746,16797910,Brooklyn,40.67219,-73.92168,Entire home/apt,75,303,3,85,2.5,63
22426,19455284,Brooklyn,40.6696,-73.93655,Entire home/apt,88,303,3,38,1.36,72
2998,1941495,Brooklyn,40.68626,-73.91324,Entire home/apt,249,303,3,88,1.22,72
29652,25126089,Brooklyn,40.68316,-73.91637,Entire home/apt,120,303,3,50,2.68,93
16589,13906636,Brooklyn,40.68535,-73.94959,Entire home/apt,138,303,3,111,2.8,131
34209,29760102,Brooklyn,40.71845,-73.96241,Entire home/apt,230,304,3,6,0.47,0
16708,13980920,Brooklyn,40.65565,-73.93573,Entire home/apt,380,305,3,4,0.29,64
29447,24911170,Brooklyn,40.68452,-73.91614,Entire home/apt,99,305,3,77,4.16,146
28911,24305035,Brooklyn,40.71746,-73.9506,Entire home/apt,120,306,3,10,0.52,5
19194,16362150,Brooklyn,40.67769,-73.95309,Entire home/apt,100,306,3,6,0.18,59
2024,1009883,Brooklyn,40.68204,-73.99249,Entire home/apt,350,307,3,44,0.59,24
13444,11137382,Brooklyn,40.69155,-73.94975,Entire home/apt,165,308,3,137,3.05,53
22337,19386444,Brooklyn,40.68326,-73.92448,Entire home/apt,150,309,3,92,3.21,42
21609,18836754,Brooklyn,40.68799,-73.92295,Entire home/apt,110,309,3,72,2.34,138
27788,23128247,Brooklyn,40.64593,-73.97745,Entire home/apt,84,312,3,38,1.8,0
25514,21665842,Brooklyn,40.68615,-73.9972,Entire home/apt,300,315,3,12,0.51,71
34556,29984118,Brooklyn,40.68946,-73.97279,Entire home/apt,270,316,3,3,0.25,139
30175,25799876,Brooklyn,40.61722,-73.96696,Entire home/apt,50,318,3,14,0.77,0
19322,16423080,Brooklyn,40.73203,-73.95572,Entire home/apt,89,320,3,69,1.94,0
20344,17554081,Brooklyn,40.70983,-73.96495,Entire home/apt,109,321,3,92,2.82,51
9045,7426597,Brooklyn,40.66892,-73.99136,Entire home/apt,165,321,3,194,3.65,120
30093,25674366,Brooklyn,40.71577,-73.9553,Entire home/apt,295,322,3,14,0.79,0
26424,22100149,Brooklyn,40.64688,-74.00209,Entire home/apt,150,324,3,6,0.25,174
34730,30090198,Brooklyn,40.67775,-73.94913,Entire home/apt,99,325,3,9,0.79,0
22449,19472906,Brooklyn,40.69269,-73.97093,Entire home/apt,180,329,3,53,1.97,88
8396,6887755,Brooklyn,40.59627,-73.97287,Entire home/apt,109,330,3,234,4.45,52
16543,13881622,Brooklyn,40.71558,-73.93577,Entire home/apt,249,332,3,26,0.67,0
27096,22448487,Brooklyn,40.68317,-73.92777,Entire home/apt,139,332,3,17,1.28,38
17798,15110120,Brooklyn,40.69293,-73.99113,Entire home/apt,188,333,3,34,0.88,11
28857,24261171,Brooklyn,40.69592,-73.94765,Entire home/apt,168,334,3,26,1.32,64
25380,21591942,Brooklyn,40.71432,-73.9497,Entire home/apt,358,334,3,77,3.12,231
30064,25616250,Brooklyn,40.64314,-73.95705,Entire home/apt,75,335,3,10,0.59,0
4435,3368441,Brooklyn,40.68981,-73.97768,Entire home/apt,316,336,3,33,0.51,3
2503,1457505,Brooklyn,40.67265,-73.9247,Entire home/apt,85,336,3,71,0.95,9
28639,24016646,Brooklyn,40.68238,-73.92918,Entire home/apt,100,337,3,3,0.15,0
28242,23642287,Brooklyn,40.67186,-73.93684,Entire home/apt,77,337,3,21,1,4
8177,6713521,Brooklyn,40.68447,-73.9543,Entire home/apt,229,337,3,27,0.51,21
29662,25132635,Brooklyn,40.68686,-73.95426,Entire home/apt,140,338,3,9,0.56,13
22561,19569481,Brooklyn,40.71312,-73.94867,Entire home/apt,250,340,3,31,1.05,0
32744,28358001,Brooklyn,40.71544,-73.96073,Entire home/apt,175,340,3,16,1.09,10
28766,24157013,Brooklyn,40.68123,-73.99424,Entire home/apt,100,341,3,7,0.35,0
8904,7309427,Brooklyn,40.66691,-73.98658,Entire home/apt,399,341,3,12,0.3,0
18798,16145871,Brooklyn,40.6734,-73.98235,Entire home/apt,250,342,3,55,1.51,0
10364,8533225,Brooklyn,40.68821,-73.9187,Entire home/apt,229,342,3,176,3.53,255
21037,18306713,Brooklyn,40.69449,-73.92629,Entire home/apt,235,343,3,4,0.14,0
34552,29981728,Brooklyn,40.69869,-73.9124,Entire home/apt,82,344,3,4,0.33,0
26515,22153425,Brooklyn,40.65229,-73.96551,Entire home/apt,125,344,3,46,1.95,6
24037,20688422,Brooklyn,40.66334,-73.94651,Entire home/apt,130,344,3,19,0.71,101
33831,29450310,Brooklyn,40.67811,-73.97974,Entire home/apt,200,345,3,3,0.24,0
26152,21975315,Brooklyn,40.71212,-73.94011,Entire home/apt,180,345,3,9,0.41,0
25613,21721040,Brooklyn,40.65168,-73.96411,Entire home/apt,100,346,3,15,0.78,0
32466,28100131,Brooklyn,40.69032,-73.97678,Entire home/apt,335,347,3,36,2.47,0
24104,20729909,Brooklyn,40.67884,-73.97493,Entire home/apt,120,348,3,7,0.28,0
32098,27728631,Brooklyn,40.65661,-73.96065,Entire home/apt,100,349,3,6,0.39,0
2147,1114409,Brooklyn,40.68545,-73.97572,Entire home/apt,150,349,3,25,0.32,1
25248,21504803,Brooklyn,40.71873,-73.95535,Entire home/apt,80,349,3,27,1.06,23
26522,22159096,Brooklyn,40.65413,-74.00242,Entire home/apt,160,350,3,19,0.79,64
34012,29612355,Brooklyn,40.70218,-73.93034,Entire home/apt,140,351,3,3,0.27,0
15088,12999396,Brooklyn,40.67498,-74.01169,Entire home/apt,400,351,3,11,0.25,0
22948,19845373,Brooklyn,40.64584,-73.97711,Entire home/apt,89,351,3,57,1.97,0
32563,28184101,Brooklyn,40.70076,-73.92382,Entire home/apt,180,351,3,2,0.14,50
27932,23311374,Brooklyn,40.71794,-73.9595,Entire home/apt,125,352,3,12,0.55,0
12604,10070145,Brooklyn,40.714,-73.96395,Entire home/apt,175,352,3,115,2.4,7
