temperature,rainfall,humidity,yield_apples2
65.00,74.00,93.00,80.80
98.00,53.00,82.00,81.00
86.00,49.00,90.00,80.60
54.00,88.00,80.00,73.80
49.00,80.00,42.00,51.70
74.00,74.00,68.00,71.00
78.00,46.00,74.00,69.60
95.00,71.00,70.00,77.70
53.00,42.00,95.00,71.80
98.00,68.00,97.00,91.50
88.00,91.00,93.00,91.10
67.00,80.00,90.00,81.10
55.00,47.00,65.00,58.40
83.00,82.00,94.00,88.30
91.00,45.00,74.00,73.30
63.00,94.00,90.00,82.70
71.00,46.00,70.00,65.50
57.00,69.00,70.00,65.90
70.00,55.00,60.00,62.00
65.00,46.00,43.00,50.20
48.00,53.00,57.00,53.50
50.00,60.00,55.00,54.50
54.00,64.00,55.00,56.50
89.00,89.00,65.00,77.00
43.00,80.00,68.00,62.90
76.00,45.00,53.00,58.30
51.00,95.00,42.00,55.30
42.00,87.00,48.00,54.00
78.00,70.00,50.00,62.40
40.00,58.00,81.00,64.10
54.00,96.00,58.00,64.40
55.00,83.00,95.00,80.60
45.00,52.00,91.00,69.40
61.00,55.00,66.00,62.30
92.00,87.00,61.00,75.50
88.00,94.00,73.00,81.70
65.00,62.00,94.00,78.90
78.00,59.00,70.00,70.20
56.00,89.00,66.00,67.60
94.00,95.00,79.00,86.70
52.00,73.00,77.00,68.70
83.00,66.00,95.00,85.60
46.00,43.00,71.00,57.90
41.00,57.00,87.00,67.20
50.00,82.00,83.00,72.90
67.00,55.00,63.00,62.60
55.00,83.00,93.00,79.60
49.00,90.00,90.00,77.70
44.00,78.00,45.00,51.30
41.00,94.00,61.00,61.60
88.00,81.00,74.00,79.60
98.00,77.00,71.00,80.30
49.00,43.00,91.00,68.80
70.00,62.00,73.00,69.90
74.00,63.00,45.00,57.30
89.00,41.00,57.00,63.40
89.00,78.00,58.00,71.30
70.00,71.00,71.00,70.70
98.00,44.00,67.00,71.70
72.00,43.00,94.00,77.20
72.00,78.00,69.00,71.70
78.00,71.00,66.00,70.60
82.00,98.00,57.00,72.70
75.00,78.00,78.00,77.10
51.00,94.00,65.00,66.60
95.00,78.00,49.00,68.60
96.00,78.00,90.00,89.40
49.00,51.00,83.00,66.40
44.00,89.00,94.00,78.00
85.00,95.00,58.00,73.50
55.00,54.00,53.00,53.80
79.00,88.00,71.00,76.80
55.00,82.00,89.00,77.40
49.00,92.00,85.00,75.60
45.00,72.00,66.00,60.90
80.00,49.00,54.00,60.80
84.00,92.00,77.00,82.10
69.00,40.00,51.00,54.20
97.00,45.00,93.00,84.60
64.00,47.00,55.00,56.10
63.00,88.00,67.00,70.00
67.00,96.00,55.00,66.80
85.00,46.00,75.00,72.20
54.00,72.00,81.00,71.10
45.00,64.00,62.00,57.30
97.00,55.00,98.00,89.10
93.00,98.00,95.00,95.00
93.00,74.00,61.00,73.20
84.00,78.00,86.00,83.80
58.00,62.00,60.00,59.80
72.00,78.00,68.00,71.20
80.00,58.00,86.00,78.60
90.00,84.00,76.00,81.80
82.00,68.00,88.00,82.20
89.00,77.00,72.00,78.10
84.00,75.00,45.00,62.70
47.00,50.00,57.00,52.60
66.00,56.00,82.00,72.00
72.00,71.00,78.00,74.80
66.00,97.00,85.00,81.70
83.00,47.00,69.00,68.80
54.00,42.00,74.00,61.60
42.00,63.00,58.00,54.20
89.00,98.00,96.00,94.30
69.00,62.00,73.00,69.60
82.00,83.00,80.00,81.20
54.00,50.00,58.00,55.20
57.00,50.00,42.00,48.10
65.00,94.00,83.00,79.80
76.00,75.00,98.00,86.80
48.00,81.00,87.00,74.10
93.00,81.00,67.00,77.60
85.00,48.00,80.00,75.10
64.00,86.00,56.00,64.40
79.00,88.00,79.00,80.80
64.00,60.00,66.00,64.20
61.00,64.00,48.00,55.10
56.00,74.00,50.00,56.60
77.00,54.00,42.00,54.90
41.00,92.00,69.00,65.20
52.00,90.00,52.00,59.60
70.00,93.00,86.00,82.60
44.00,87.00,88.00,74.60
55.00,53.00,89.00,71.60
93.00,64.00,83.00,82.20
69.00,81.00,62.00,67.90
65.00,46.00,48.00,52.70
52.00,60.00,43.00,49.10
92.00,60.00,98.00,88.60
72.00,80.00,81.00,78.10
71.00,42.00,60.00,59.70
47.00,59.00,72.00,61.90
88.00,89.00,84.00,86.20
80.00,40.00,85.00,74.50
92.00,81.00,66.00,76.80
97.00,67.00,40.00,62.50
50.00,81.00,59.00,60.70
63.00,85.00,90.00,80.90
49.00,86.00,80.00,71.90
61.00,54.00,93.00,75.60
71.00,67.00,72.00,70.70
65.00,74.00,58.00,63.30
49.00,95.00,63.00,65.20
87.00,80.00,51.00,67.60
42.00,86.00,98.00,78.80
95.00,70.00,52.00,68.50
79.00,94.00,74.00,79.50
67.00,85.00,59.00,66.60
67.00,53.00,76.00,68.70
46.00,98.00,45.00,55.90
87.00,45.00,57.00,63.60
85.00,49.00,74.00,72.30
42.00,89.00,80.00,70.40
68.00,80.00,77.00,74.90
89.00,96.00,73.00,82.40
53.00,82.00,68.00,66.30
90.00,60.00,55.00,66.50
92.00,94.00,53.00,72.90
79.00,45.00,94.00,79.70
82.00,95.00,95.00,91.10
41.00,74.00,82.00,68.10
88.00,79.00,76.00,80.20
80.00,84.00,78.00,79.80
51.00,49.00,95.00,72.60
40.00,88.00,42.00,50.60
71.00,64.00,54.00,61.10
46.00,96.00,40.00,53.00
71.00,88.00,47.00,62.40
67.00,68.00,42.00,54.70
68.00,73.00,74.00,72.00
60.00,53.00,60.00,58.60
60.00,94.00,95.00,84.30
75.00,83.00,84.00,81.10
83.00,48.00,63.00,66.00
85.00,73.00,75.00,77.60
86.00,56.00,45.00,59.50
63.00,66.00,72.00,68.10
50.00,57.00,88.00,70.40
73.00,93.00,90.00,85.50
85.00,84.00,71.00,77.80
43.00,51.00,94.00,70.10
83.00,64.00,83.00,79.20
83.00,48.00,87.00,78.00
77.00,66.00,77.00,74.80
68.00,45.00,67.00,62.90
71.00,56.00,44.00,54.50
95.00,65.00,58.00,70.50
76.00,49.00,52.00,58.60
84.00,41.00,60.00,63.40
63.00,86.00,56.00,64.10
87.00,96.00,76.00,83.30
77.00,42.00,77.00,70.00
70.00,51.00,90.00,76.20
54.00,48.00,96.00,73.80
54.00,41.00,76.00,62.40
70.00,54.00,74.00,68.80
90.00,85.00,48.00,68.00
62.00,92.00,72.00,73.00
93.00,45.00,77.00,75.40
86.00,96.00,50.00,70.00
54.00,80.00,94.00,79.20
79.00,57.00,98.00,84.10
86.00,82.00,61.00,72.70
76.00,77.00,97.00,86.70
50.00,84.00,46.00,54.80
66.00,42.00,56.00,56.20
42.00,42.00,55.00,48.50
52.00,72.00,93.00,76.50
66.00,82.00,75.00,73.70
40.00,92.00,84.00,72.40
81.00,47.00,58.00,62.70
70.00,98.00,91.00,86.10
48.00,89.00,64.00,64.20
43.00,64.00,82.00,66.70
44.00,65.00,92.00,72.20
43.00,87.00,65.00,62.80
46.00,85.00,57.00,59.30
76.00,53.00,78.00,72.40
84.00,60.00,55.00,64.70
50.00,83.00,80.00,71.60
93.00,92.00,72.00,82.30
93.00,71.00,84.00,84.10
65.00,70.00,83.00,75.00
41.00,60.00,93.00,70.80
88.00,87.00,79.00,83.30
55.00,86.00,78.00,72.70
64.00,96.00,51.00,63.90
74.00,62.00,61.00,65.10
55.00,93.00,78.00,74.10
86.00,45.00,95.00,82.30
62.00,64.00,85.00,73.90
59.00,55.00,48.00,52.70
73.00,62.00,97.00,82.80
92.00,46.00,89.00,81.30
76.00,58.00,46.00,57.40
51.00,69.00,74.00,66.10
44.00,70.00,78.00,66.20
60.00,71.00,90.00,77.20
68.00,45.00,58.00,58.40
59.00,74.00,72.00,68.50
93.00,59.00,74.00,76.70
66.00,70.00,62.00,64.80
56.00,72.00,60.00,61.20
46.00,80.00,57.00,58.30
81.00,81.00,89.00,85.00
96.00,83.00,45.00,67.90
83.00,83.00,64.00,73.50
93.00,90.00,61.00,76.40
56.00,93.00,51.00,60.90
83.00,65.00,85.00,80.40
53.00,48.00,98.00,74.50
97.00,46.00,60.00,68.30
42.00,41.00,70.00,55.80
58.00,85.00,82.00,75.40
59.00,88.00,56.00,63.30
93.00,66.00,48.00,65.10
45.00,49.00,46.00,46.30
56.00,98.00,87.00,79.90
81.00,60.00,93.00,82.80
47.00,81.00,94.00,77.30
42.00,95.00,41.00,52.10
94.00,96.00,61.00,77.90
81.00,83.00,73.00,77.40
51.00,57.00,57.00,55.20
66.00,44.00,73.00,65.10
62.00,50.00,70.00,63.60
72.00,43.00,45.00,52.70
73.00,48.00,42.00,52.50
84.00,62.00,72.00,73.60
95.00,75.00,89.00,88.00
48.00,70.00,50.00,53.40
70.00,48.00,94.00,77.60
64.00,47.00,46.00,51.60
71.00,82.00,85.00,80.20
48.00,91.00,41.00,53.10
90.00,40.00,79.00,74.50
66.00,55.00,55.00,58.30
70.00,50.00,98.00,80.00
89.00,86.00,69.00,78.40
43.00,66.00,59.00,55.60
71.00,48.00,80.00,70.90
74.00,42.00,98.00,79.60
44.00,83.00,68.00,63.80
67.00,84.00,75.00,74.40
70.00,54.00,52.00,57.80
88.00,42.00,91.00,80.30
46.00,97.00,52.00,59.20
70.00,90.00,71.00,74.50
63.00,92.00,78.00,76.30
80.00,85.00,56.00,69.00
90.00,51.00,80.00,77.20
50.00,42.00,60.00,53.40
66.00,68.00,85.00,75.90
59.00,83.00,84.00,76.30
58.00,84.00,76.00,72.20
74.00,58.00,72.00,69.80
66.00,68.00,81.00,73.90
65.00,95.00,98.00,87.50
84.00,64.00,49.00,62.50
47.00,90.00,56.00,60.10
87.00,58.00,49.00,62.20
49.00,90.00,70.00,67.70
60.00,95.00,62.00,68.00
42.00,46.00,87.00,65.30
71.00,84.00,40.00,58.10
97.00,81.00,53.00,71.80
72.00,41.00,49.00,54.30
63.00,74.00,84.00,75.70
58.00,86.00,61.00,65.10
74.00,92.00,44.00,62.60
48.00,69.00,97.00,76.70
47.00,60.00,52.00,52.10
64.00,65.00,68.00,66.20
43.00,74.00,84.00,69.70
84.00,95.00,83.00,85.70
91.00,51.00,83.00,79.00
90.00,82.00,76.00,81.40
98.00,97.00,87.00,92.30
90.00,51.00,83.00,78.70
52.00,47.00,72.00,61.00
74.00,69.00,78.00,75.00
76.00,59.00,72.00,70.60
47.00,64.00,40.00,46.90
43.00,42.00,74.00,58.30
66.00,55.00,74.00,67.80
88.00,61.00,58.00,67.60
90.00,59.00,98.00,87.80
92.00,78.00,56.00,71.20
82.00,43.00,49.00,57.70
74.00,55.00,63.00,64.70
47.00,51.00,95.00,71.80
60.00,98.00,83.00,79.10
79.00,64.00,85.00,79.00
59.00,63.00,54.00,57.30
65.00,85.00,52.00,62.50
48.00,59.00,97.00,74.70
74.00,80.00,82.00,79.20
88.00,86.00,53.00,70.10
89.00,76.00,97.00,90.40
68.00,56.00,43.00,53.10
45.00,47.00,57.00,51.40
78.00,74.00,45.00,60.70
98.00,41.00,93.00,84.10
71.00,82.00,71.00,73.20
90.00,77.00,45.00,64.90
61.00,66.00,53.00,58.00
86.00,72.00,84.00,82.20
75.00,45.00,42.00,52.50
56.00,61.00,70.00,64.00
94.00,74.00,82.00,84.00
50.00,87.00,73.00,68.90
66.00,77.00,88.00,79.20
44.00,82.00,58.00,58.60
43.00,58.00,89.00,69.00
80.00,62.00,96.00,84.40
61.00,82.00,95.00,82.20
91.00,54.00,41.00,58.60
58.00,82.00,74.00,70.80
97.00,47.00,81.00,79.00
48.00,73.00,74.00,66.00
85.00,64.00,53.00,64.80
88.00,58.00,68.00,72.00
59.00,95.00,66.00,69.70
67.00,66.00,43.00,54.80
71.00,69.00,60.00,65.10
54.00,82.00,91.00,78.10
94.00,83.00,60.00,74.80
74.00,53.00,49.00,57.30
40.00,45.00,46.00,44.00
46.00,53.00,40.00,44.40
91.00,90.00,82.00,86.30
59.00,89.00,84.00,77.50
55.00,63.00,78.00,68.10
53.00,64.00,80.00,68.70
48.00,88.00,49.00,56.50
58.00,71.00,84.00,73.60
93.00,56.00,46.00,62.10
46.00,89.00,73.00,68.10
61.00,85.00,63.00,66.80
59.00,51.00,85.00,70.40
43.00,92.00,56.00,59.30
43.00,75.00,89.00,72.40
82.00,72.00,87.00,82.50
59.00,86.00,92.00,80.90
80.00,56.00,77.00,73.70
58.00,75.00,73.00,68.90
59.00,76.00,89.00,77.40
89.00,82.00,95.00,90.60
73.00,53.00,69.00,67.00
52.00,54.00,71.00,61.90
43.00,95.00,95.00,79.40
69.00,78.00,46.00,59.30
72.00,62.00,62.00,65.00
62.00,84.00,69.00,69.90
58.00,63.00,50.00,55.00
71.00,49.00,97.00,79.60
73.00,58.00,67.00,67.00
51.00,49.00,42.00,46.10
46.00,56.00,87.00,68.50
98.00,56.00,67.00,74.10
60.00,54.00,72.00,64.80
52.00,84.00,46.00,55.40
74.00,76.00,40.00,57.40
91.00,86.00,89.00,89.00
78.00,79.00,88.00,83.20
56.00,85.00,80.00,73.80
75.00,78.00,68.00,72.10
82.00,41.00,65.00,65.30
93.00,41.00,54.00,63.10
77.00,45.00,54.00,59.10
49.00,51.00,87.00,68.40
58.00,80.00,75.00,70.90
89.00,62.00,97.00,87.60
53.00,43.00,51.00,50.00
43.00,82.00,76.00,67.30
47.00,84.00,67.00,64.40
45.00,87.00,60.00,60.90
55.00,54.00,87.00,70.80
42.00,83.00,67.00,62.70
45.00,60.00,51.00,51.00
75.00,80.00,69.00,73.00
95.00,75.00,73.00,80.00
75.00,63.00,86.00,78.10
48.00,66.00,58.00,56.60
53.00,47.00,87.00,68.80
51.00,58.00,94.00,73.90
72.00,73.00,72.00,72.20
42.00,96.00,97.00,80.30
77.00,57.00,42.00,55.50
93.00,45.00,65.00,69.40
83.00,63.00,75.00,75.00
49.00,69.00,89.00,73.00
83.00,58.00,60.00,66.50
68.00,97.00,71.00,75.30
42.00,91.00,87.00,74.30
54.00,87.00,89.00,78.10
64.00,46.00,85.00,70.90
44.00,82.00,87.00,73.10
75.00,92.00,64.00,72.90
69.00,50.00,66.00,63.70
51.00,94.00,63.00,65.60
74.00,69.00,68.00,70.00
46.00,56.00,82.00,66.00
95.00,87.00,46.00,68.90
69.00,68.00,78.00,73.30
87.00,97.00,91.00,91.00
77.00,74.00,76.00,75.90
78.00,84.00,72.00,76.20
49.00,85.00,83.00,73.20
98.00,69.00,44.00,65.20
80.00,74.00,81.00,79.30
80.00,70.00,46.00,61.00
84.00,78.00,98.00,89.80
89.00,44.00,94.00,82.50
91.00,86.00,60.00,74.50
75.00,66.00,67.00,69.20
49.00,85.00,75.00,69.20
68.00,82.00,78.00,75.80
45.00,97.00,75.00,70.40
95.00,55.00,77.00,78.00
69.00,66.00,98.00,82.90
61.00,87.00,89.00,80.20
54.00,59.00,90.00,73.00
52.00,42.00,59.00,53.50
87.00,94.00,89.00,89.40
79.00,45.00,72.00,68.70
60.00,79.00,83.00,75.30
43.00,66.00,58.00,55.10
97.00,70.00,87.00,86.60
86.00,54.00,56.00,64.60
74.00,43.00,45.00,53.30
80.00,55.00,66.00,68.00
86.00,72.00,90.00,85.20
84.00,73.00,58.00,68.80
60.00,71.00,55.00,59.70
98.00,80.00,42.00,66.40
82.00,68.00,62.00,69.20
61.00,52.00,73.00,65.20
47.00,52.00,43.00,46.00
78.00,54.00,73.00,70.70
67.00,47.00,75.00,67.00
69.00,82.00,58.00,66.10
55.00,66.00,75.00,67.20
55.00,80.00,85.00,75.00
96.00,90.00,62.00,77.80
45.00,83.00,61.00,60.60
71.00,69.00,70.00,70.10
79.00,54.00,65.00,67.00
93.00,65.00,81.00,81.40
91.00,68.00,83.00,82.40
84.00,90.00,52.00,69.20
83.00,91.00,54.00,70.10
57.00,97.00,61.00,67.00
85.00,46.00,55.00,62.20
65.00,57.00,91.00,76.40
95.00,78.00,67.00,77.60
93.00,45.00,46.00,59.90
41.00,64.00,55.00,52.60
78.00,63.00,56.00,64.00
41.00,46.00,41.00,42.00
83.00,91.00,69.00,77.60
50.00,40.00,87.00,66.50
94.00,54.00,44.00,61.00
74.00,49.00,53.00,58.50
69.00,90.00,67.00,72.20
78.00,43.00,94.00,79.00
85.00,92.00,83.00,85.40
75.00,51.00,46.00,55.70
65.00,77.00,83.00,76.40
69.00,58.00,72.00,68.30
47.00,45.00,69.00,57.60
88.00,68.00,92.00,86.00
68.00,56.00,79.00,71.10
74.00,62.00,78.00,73.60
69.00,88.00,47.00,61.80
54.00,40.00,49.00,48.70
65.00,92.00,46.00,60.90
52.00,97.00,58.00,64.00
42.00,51.00,77.00,61.30
59.00,54.00,98.00,77.50
84.00,76.00,48.00,64.40
40.00,45.00,92.00,67.00
98.00,90.00,63.00,78.90
67.00,75.00,76.00,73.10
79.00,93.00,77.00,80.80
70.00,76.00,53.00,62.70
52.00,83.00,85.00,74.70
79.00,64.00,96.00,84.50
62.00,84.00,84.00,77.40
58.00,87.00,77.00,73.30
90.00,41.00,41.00,55.70
66.00,77.00,74.00,72.20
46.00,59.00,90.00,70.60
88.00,49.00,58.00,65.20
73.00,64.00,61.00,65.20
55.00,71.00,67.00,64.20
46.00,88.00,63.00,62.90
82.00,65.00,88.00,81.60
42.00,96.00,89.00,76.30
91.00,50.00,97.00,85.80
53.00,57.00,63.00,58.80
40.00,54.00,84.00,64.80
52.00,68.00,72.00,65.20
64.00,74.00,75.00,71.50
93.00,85.00,50.00,69.90
88.00,78.00,61.00,72.50
97.00,96.00,77.00,86.80
52.00,87.00,45.00,55.50
60.00,75.00,80.00,73.00
52.00,53.00,48.00,50.20
92.00,91.00,81.00,86.30
52.00,53.00,75.00,63.70
75.00,84.00,42.00,60.30
85.00,57.00,47.00,60.40
54.00,49.00,63.00,57.50
43.00,94.00,45.00,54.20
68.00,98.00,87.00,83.50
63.00,76.00,75.00,71.60
82.00,95.00,53.00,70.10
62.00,54.00,55.00,56.90
57.00,96.00,55.00,63.80
73.00,98.00,52.00,67.50
96.00,75.00,66.00,76.80
86.00,89.00,73.00,80.10
53.00,48.00,73.00,62.00
85.00,56.00,74.00,73.70
75.00,55.00,68.00,67.50
40.00,54.00,74.00,59.80
81.00,57.00,50.00,60.70
48.00,51.00,93.00,71.10
56.00,51.00,43.00,48.50
95.00,64.00,51.00,66.80
79.00,90.00,48.00,65.70
77.00,64.00,84.00,77.90
61.00,65.00,98.00,80.30
73.00,73.00,50.00,61.50
55.00,62.00,95.00,76.40
60.00,81.00,80.00,74.20
64.00,48.00,67.00,62.30
59.00,55.00,95.00,76.20
43.00,50.00,91.00,68.40
85.00,98.00,43.00,66.60
88.00,69.00,93.00,86.70
76.00,53.00,96.00,81.40
66.00,48.00,43.00,50.90
87.00,41.00,47.00,57.80
49.00,47.00,85.00,66.60
82.00,62.00,94.00,84.00
52.00,90.00,55.00,61.10
98.00,41.00,40.00,57.60
61.00,84.00,66.00,68.10
43.00,56.00,57.00,52.60
46.00,42.00,56.00,50.20
78.00,73.00,59.00,67.50
45.00,61.00,45.00,48.20
52.00,51.00,51.00,51.30
61.00,60.00,68.00,64.30
90.00,81.00,85.00,85.70
91.00,50.00,84.00,79.30
57.00,51.00,95.00,74.80
88.00,46.00,72.00,71.60
46.00,81.00,95.00,77.50
41.00,95.00,98.00,80.30
64.00,48.00,70.00,63.80
89.00,80.00,58.00,71.70
94.00,96.00,60.00,77.40
70.00,90.00,69.00,73.50
85.00,77.00,42.00,61.90
63.00,96.00,69.00,72.60
74.00,42.00,73.00,67.10
69.00,40.00,86.00,71.70
49.00,63.00,79.00,66.80
63.00,81.00,42.00,56.10
67.00,70.00,68.00,68.10
57.00,45.00,71.00,61.60
54.00,85.00,42.00,54.20
73.00,93.00,81.00,81.00
49.00,56.00,68.00,59.90
60.00,58.00,61.00,60.10
64.00,48.00,58.00,57.80
94.00,89.00,86.00,89.00
63.00,97.00,63.00,69.80
60.00,79.00,90.00,78.80
52.00,52.00,85.00,68.50
72.00,77.00,83.00,78.50
89.00,67.00,47.00,63.60
43.00,59.00,59.00,54.20
95.00,83.00,89.00,89.60
47.00,40.00,76.00,60.10
83.00,95.00,87.00,87.40
41.00,94.00,96.00,79.10
41.00,52.00,89.00,67.20
59.00,78.00,95.00,80.80
96.00,82.00,52.00,71.20
40.00,79.00,65.00,60.30
98.00,98.00,63.00,80.50
47.00,93.00,90.00,77.70
93.00,98.00,56.00,75.50
43.00,70.00,73.00,63.40
48.00,67.00,94.00,74.80
72.00,40.00,67.00,63.10
57.00,56.00,95.00,75.80
76.00,72.00,63.00,68.70
61.00,73.00,66.00,65.90
74.00,98.00,62.00,72.80
40.00,79.00,77.00,66.30
51.00,83.00,84.00,73.90
52.00,73.00,79.00,69.70
75.00,76.00,93.00,84.20
78.00,60.00,53.00,61.90
79.00,42.00,68.00,66.10
69.00,65.00,59.00,63.20
45.00,46.00,94.00,69.70
90.00,91.00,47.00,68.70
59.00,58.00,40.00,49.30
96.00,93.00,80.00,87.40
48.00,51.00,40.00,44.60
76.00,96.00,66.00,75.00
90.00,51.00,96.00,85.20
83.00,58.00,89.00,81.00
46.00,44.00,42.00,43.60
76.00,45.00,77.00,70.30
79.00,98.00,63.00,74.80
40.00,51.00,97.00,70.70
86.00,40.00,57.00,62.30
67.00,53.00,89.00,75.20
74.00,93.00,59.00,70.30
86.00,82.00,43.00,63.70
61.00,70.00,62.00,63.30
75.00,62.00,49.00,59.40
75.00,59.00,81.00,74.80
53.00,71.00,73.00,66.60
95.00,77.00,81.00,84.40
98.00,83.00,72.00,82.00
46.00,92.00,83.00,73.70
63.00,66.00,50.00,57.10
50.00,86.00,66.00,65.20
57.00,61.00,61.00,59.80
50.00,79.00,98.00,79.80
91.00,48.00,89.00,81.40
59.00,64.00,55.00,58.00
94.00,41.00,82.00,77.40
41.00,71.00,52.00,52.50
63.00,92.00,64.00,69.30
46.00,60.00,96.00,73.80
90.00,96.00,69.00,80.70
81.00,79.00,64.00,72.10
84.00,45.00,41.00,54.70
60.00,98.00,73.00,74.10
76.00,56.00,76.00,72.00
76.00,62.00,61.00,65.70
81.00,58.00,84.00,77.90
86.00,54.00,95.00,84.10
69.00,53.00,85.00,73.80
94.00,49.00,57.00,66.50
83.00,46.00,76.00,72.10
46.00,84.00,56.00,58.60
88.00,52.00,80.00,76.80
57.00,41.00,46.00,48.30
97.00,76.00,62.00,75.30
49.00,80.00,73.00,67.20
56.00,77.00,84.00,74.20
40.00,89.00,68.00,63.80
76.00,83.00,63.00,70.90
93.00,64.00,40.00,60.70
95.00,72.00,96.00,90.90
95.00,40.00,47.00,60.00
76.00,44.00,67.00,65.10
53.00,81.00,84.00,74.10
96.00,81.00,70.00,80.00
98.00,70.00,77.00,81.90
78.00,87.00,75.00,78.30
78.00,94.00,48.00,66.20
44.00,90.00,76.00,69.20
47.00,71.00,50.00,53.30
75.00,73.00,97.00,85.60
57.00,50.00,62.00,58.10
86.00,90.00,80.00,83.80
49.00,82.00,54.00,58.10
73.00,86.00,42.00,60.10
51.00,59.00,92.00,73.10
41.00,55.00,43.00,44.80
68.00,56.00,42.00,52.60
58.00,87.00,95.00,82.30
62.00,53.00,70.00,64.20
71.00,44.00,98.00,79.10
90.00,80.00,49.00,67.50
46.00,77.00,78.00,68.20
63.00,50.00,46.00,51.90
66.00,97.00,55.00,66.70
69.00,87.00,87.00,81.60
97.00,96.00,43.00,69.80
58.00,61.00,74.00,66.60
45.00,52.00,56.00,51.90
86.00,98.00,80.00,85.40
85.00,52.00,96.00,83.90
98.00,45.00,67.00,71.90
79.00,97.00,40.00,63.10
74.00,95.00,41.00,61.70
77.00,59.00,65.00,67.40
80.00,45.00,94.00,80.00
77.00,53.00,88.00,77.70
52.00,84.00,90.00,77.40
48.00,65.00,50.00,52.40
98.00,69.00,45.00,65.70
71.00,77.00,86.00,79.70
42.00,46.00,87.00,65.30
93.00,48.00,93.00,84.00
41.00,61.00,61.00,55.00
57.00,98.00,79.00,76.20
94.00,42.00,54.00,63.60
40.00,59.00,45.00,46.30
92.00,46.00,54.00,63.80
67.00,40.00,80.00,68.10
67.00,45.00,57.00,57.60
95.00,79.00,46.00,67.30
72.00,66.00,90.00,79.80
46.00,97.00,61.00,63.70
45.00,53.00,45.00,46.60
75.00,55.00,56.00,61.50
67.00,50.00,98.00,79.10
77.00,81.00,52.00,65.30
68.00,58.00,97.00,80.50
61.00,88.00,92.00,81.90
67.00,84.00,48.00,60.90
69.00,61.00,52.00,58.90
53.00,98.00,55.00,63.00
88.00,80.00,41.00,62.90
80.00,79.00,41.00,60.30
50.00,74.00,54.00,56.80
49.00,48.00,40.00,44.30
64.00,58.00,75.00,68.30
95.00,41.00,97.00,85.20
91.00,59.00,73.00,75.60
44.00,85.00,94.00,77.20
41.00,42.00,67.00,54.20
48.00,62.00,65.00,59.30
95.00,81.00,67.00,78.20
44.00,54.00,93.00,70.50
54.00,80.00,98.00,81.20
42.00,94.00,82.00,72.40
91.00,46.00,47.00,60.00
98.00,62.00,82.00,82.80
91.00,81.00,97.00,92.00
88.00,58.00,61.00,68.50
86.00,52.00,75.00,73.70
88.00,55.00,49.00,61.90
90.00,84.00,96.00,91.80
51.00,85.00,43.00,53.80
50.00,80.00,48.00,55.00
72.00,98.00,84.00,83.20
47.00,61.00,82.00,67.30
93.00,85.00,49.00,69.40
68.00,46.00,66.00,62.60
59.00,49.00,65.00,60.00
68.00,72.00,50.00,59.80
66.00,69.00,68.00,67.60
70.00,75.00,72.00,72.00
94.00,42.00,93.00,83.10
83.00,95.00,66.00,76.90
81.00,81.00,90.00,85.50
80.00,97.00,46.00,66.40
75.00,42.00,71.00,66.40
75.00,66.00,52.00,61.70
71.00,59.00,96.00,81.10
74.00,84.00,55.00,66.50
93.00,65.00,97.00,89.40
80.00,85.00,47.00,64.50
86.00,62.00,51.00,63.70
46.00,54.00,78.00,63.60
80.00,59.00,55.00,63.30
90.00,98.00,43.00,68.10
53.00,67.00,70.00,64.30
76.00,57.00,62.00,65.20
46.00,40.00,44.00,43.80
67.00,56.00,70.00,66.30
83.00,95.00,56.00,71.90
69.00,95.00,88.00,83.70
65.00,70.00,45.00,56.00
83.00,78.00,78.00,79.50
81.00,84.00,66.00,74.10
41.00,68.00,95.00,73.40
50.00,68.00,66.00,61.60
84.00,51.00,96.00,83.40
61.00,66.00,96.00,79.50
51.00,53.00,73.00,62.40
77.00,50.00,61.00,63.60
74.00,57.00,80.00,73.60
64.00,53.00,93.00,76.30
93.00,98.00,47.00,71.00
76.00,91.00,57.00,69.50
67.00,53.00,59.00,60.20
61.00,77.00,85.00,76.20
69.00,57.00,77.00,70.60
72.00,83.00,87.00,81.70
94.00,77.00,64.00,75.60
56.00,76.00,82.00,73.00
80.00,45.00,67.00,66.50
53.00,57.00,56.00,55.30
86.00,50.00,83.00,77.30
45.00,81.00,60.00,59.70
61.00,59.00,51.00,55.60
62.00,68.00,65.00,64.70
95.00,44.00,83.00,78.80
43.00,65.00,89.00,70.40
74.00,76.00,53.00,63.90
65.00,68.00,43.00,54.60
72.00,69.00,47.00,58.90
87.00,55.00,96.00,85.10
47.00,71.00,79.00,67.80
88.00,51.00,55.00,64.10
96.00,43.00,56.00,65.40
59.00,54.00,64.00,60.50
73.00,78.00,95.00,85.00
95.00,89.00,63.00,77.80
66.00,75.00,80.00,74.80
65.00,81.00,58.00,64.70
50.00,98.00,64.00,66.60
79.00,72.00,93.00,84.60
98.00,56.00,45.00,63.10
75.00,43.00,47.00,54.60
52.00,88.00,49.00,57.70
45.00,92.00,94.00,78.90
81.00,79.00,66.00,73.10
89.00,77.00,58.00,71.10
43.00,69.00,47.00,50.20
60.00,94.00,97.00,85.30
42.00,92.00,74.00,68.00
50.00,54.00,46.00,48.80
84.00,64.00,93.00,84.50
89.00,76.00,95.00,89.40
87.00,90.00,92.00,90.10
50.00,52.00,52.00,51.40
